Date;station;latitude;longitude;SST;salinity;pH;NH4;NO2;NO3;PO4;Si;chlorophyll a;SPM
15.07.2009;1;55,03000;8,46000;18,99;31,29;8,11;0,26;0,03;0,14;0,10;1,44;2,78;1,63
15.07.2009;4;55,03830;8,43830;18,92;31,31;8,06;0,22;0,02;0,09;0,10;1,69;2,53;1,44
20.07.2009;1;55,03000;8,46000;18,88;31,22;8,16;0,39;0,02;0,17;0,49;0,73;2,42;1,28
20.07.2009;4;55,03830;8,43830;17,18;31,13;8,11;1,80;0,05;1,13;0,42;3,87;1,76;2,77
23.07.2009;1;55,03000;8,46000;19,24;31,14;8,15;0,69;0,02;0,11;0,21;1,09;2,73;4,83
27.07.2009;1;55,03000;8,46000;18,74;31,05;8,16;0,24;0,03;0,01;0,18;0,93;2,10;1,22
27.07.2009;4;55,03830;8,43830;18,73;31,08;8,13;0,66;0,03;0,40;0,23;1,46;1,95;5,03
30.07.2009;1;55,03000;8,46000;18,45;31,00;8,15;0,28;0,02;0,07;0,10;1,04;1,90;3,55
30.07.2009;4;55,03830;8,43830;18,75;31,01;8,13;0,58;0,02;0,13;0,18;1,48;2,55;7,74
03.08.2009;1;55,03000;8,46000;17,79;31,01;8,07;1,08;0,05;0,18;0,31;1,06;3,73;3,32
06.08.2009;1;55,03000;8,46000;19,41;30,95;8,13;0,60;0,02;0,10;0,32;1,07;2,96;4,13
10.08.2009;Ferry Terminal;55,01553;8,43990;21,60;31,14;8,01;3,16;0,10;0,56;0,73;4,47;2,54;2,23
13.08.2009;1;55,03000;8,46000;19,57;30,87;8,11;0,20;0,01;0,01;0,29;0,57;3,18;2,00
13.08.2009;4;55,03830;8,43830;19,17;30,89;8,08;0,25;0,01;0,29;0,25;0,91;2,25;3,09
18.08.2009;Ferry Terminal;55,01553;8,43990;18,20;31,01;8,07;1,27;0,04;0,12;0,49;2,02;2,36;2,28
20.08.2009;1;55,03000;8,46000;19,00;31,03;8,02;0,89;0,05;0,22;0,46;2,43;4,46;7,32
24.08.2009;1;55,03000;8,46000;18,84;30,97;7,98;0,48;0,03;0,06;0,36;1,05;3,39;4,74
27.08.2009;1;55,03000;8,46000;18,99;30,94;7,94;0,25;0,03;0,08;0,28;0,68;2,88;2,00
27.08.2009;4;55,03830;8,43830;18,69;30,96;7,93;1,27;0,06;0,13;0,37;1,48;1,91;2,16
31.08.2009;1;55,03000;8,46000;17,24;30,84;8,13;0,81;0,05;0,11;0,45;1,28;4,62;5,80
31.08.2009;4;55,03830;8,43830;16,94;30,84;8,07;1,21;0,05;0,14;0,48;1,99;2,53;3,96
03.09.2009;1;55,03000;8,46000;16,68;30,85;8,20;1,06;0,08;0,85;0,44;1,85;5,81;13,23
07.09.2009;1;55,03000;8,46000;15,77;30,38;8,17;1,88;0,12;0,70;0,60;5,88;9,51;25,06
10.09.2009;1;55,03000;8,46000;16,23;30,35;8,14;1,44;0,15;0,78;0,58;6,08;5,60;5,76
10.09.2009;4;55,03830;8,43830;15,88;30,42;8,08;1,54;0,13;0,98;0,58;6,37;5,11;7,70
14.09.2009;1;55,03000;8,46000;15,80;30,28;8,14;0,48;0,16;1,03;0,45;2,41;8,96;15,72
14.09.2009;4;55,03830;8,43830;15,51;30,29;8,08;0,83;0,16;0,95;0,45;2,66;6,74;9,47
17.09.2009;1;55,03000;8,46000;15,58;30,15;8,17;0,78;0,10;0,32;0,29;1,28;6,18;9,02
21.09.2009;1;55,03000;8,46000;15,68;30,49;8,09;0,45;0,03;0,07;0,34;2,64;3,47;2,29
23.09.2009;1;55,03000;8,46000;15,77;30,64;8,09;0,59;0,04;0,07;0,38;3,88;4,68;2,48
23.09.2009;4;55,03830;8,43830;15,64;30,87;8,02;0,87;0,03;0,05;0,42;6,03;3,04;4,07
28.09.2009;Ferry Terminal;55,01553;8,43990;15,40;30,58;8,08;3,15;0,10;0,53;0,57;4,50;2,30;4,70
30.09.2009;1;55,03000;8,46000;14,29;30,52;8,04;1,39;0,10;0,44;0,44;3,15;3,19;2,92
05.10.2009;1;55,03000;8,46000;12,14;30,80;;1,53;0,11;0,83;0,43;2,93;18,54;58,14
08.10.2009;1;55,03000;8,46000;12,26;30,62;8,06;2,42;0,16;1,19;0,48;4,97;5,25;9,94
08.10.2009;4;55,03830;8,43830;11,56;30,63;7,94;3,39;0,16;1,12;0,50;4,97;3,50;5,00
12.10.2009;1;55,03000;8,46000;10,77;30,72;8,02;2,55;0,20;1,78;0,45;4,02;5,96;8,92
12.10.2009;4;55,03830;8,43830;11,01;30,79;7,96;2,55;0,20;1,61;0,46;4,03;5,80;9,51
15.10.2009;1;55,03000;8,46000;9,60;30,35;8,15;3,07;0,30;2,65;0,41;4,27;5,26;12,39
19.10.2009;1;55,03000;8,46000;8,61;30,59;8,18;2,70;0,29;2,90;0,25;3,67;6,46;13,40
21.10.2009;1;55,03000;8,46000;7,70;30,31;8,15;3,94;0,38;3,92;0,25;4,86;12,87;42,34
27.10.2009;1;55,03000;8,46000;9,07;31,72;8,26;2,23;0,23;2,23;0,22;2,16;4,20;5,18
27.10.2009;4;55,03830;8,43830;9,05;31,40;8,18;3,13;0,28;2,67;0,23;2,67;2,49;3,02
29.10.2009;1;55,03000;8,46000;9,26;31,66;8,22;2,66;0,23;2,44;0,25;2,20;3,14;4,81
29.10.2009;4;55,03830;8,43830;9,22;31,29;8,13;3,65;0,30;3,30;0,26;2,99;3,53;3,40
02.11.2009;1;55,03000;8,46000;7,36;30,12;8,18;8,80;0,55;4,89;0,21;4,97;3,97;12,70
05.11.2009;1;55,03000;8,46000;6,52;30,05;8,06;8,39;0,53;5,23;0,20;;12,59;63,33
09.11.2009;1;55,03000;8,46000;7,28;30,18;8,08;7,29;0,45;6,93;0,41;8,38;2,56;6,79
09.11.2009;4;55,03830;8,43830;7,25;30,24;8,01;7,60;0,48;6,84;0,42;8,01;2,08;5,85
12.11.2009;1;55,03000;8,46000;7,32;30,52;8,08;7,96;0,42;6,55;0,47;7,15;1,83;4,84
12.11.2009;4;55,03830;8,43830;7,11;30,04;8,02;7,74;0,50;8,06;0,46;9,17;2,01;6,62
16.11.2009;1;55,03000;8,46000;7,81;29,27;8,06;11,02;0,73;10,02;0,41;10,99;2,22;7,46
19.11.2009;1;55,03000;8,46000;8,50;29,89;8,10;11,04;0,65;9,92;0,68;11,29;5,72;22,54
19.11.2009;4;55,03830;8,43830;8,61;29,71;8,03;11,47;0,63;9,88;0,73;13,57;4,04;14,02
24.11.2009;1;55,03000;8,46000;8,50;29,32;8,10;10,42;0,85;14,35;0,67;15,51;2,45;10,99
24.11.2009;4;55,03830;8,43830;8,56;29,67;8,06;10,50;0,82;13,10;0,70;14,32;3,17;17,18
26.11.2009;1;55,03000;8,46000;8,99;30,06;8,12;9,84;0,97;13,25;0,79;13,84;3,14;17,54
26.11.2009;4;55,03830;8,43830;8,91;29,91;8,08;9,88;0,96;13,52;0,76;14,95;3,90;24,35
30.11.2009;1;55,03000;8,46000;7,85;28,79;8,11;11,11;1,31;17,74;0,66;18,71;4,21;25,14
03.12.2009;1;55,03000;8,46000;5,08;28,48;8,08;12,43;1,46;20,99;0,68;21,17;5,48;24,69
07.12.2009;1;55,03000;8,46000;6,53;29,34;8,13;8,70;2,06;20,17;0,84;21,06;4,86;36,70
07.12.2009;4;55,03830;8,43830;6,57;29,05;8,09;9,80;2,04;20,37;0,81;21,88;3,98;28,18
10.12.2009;1;55,03000;8,46000;6,81;29,57;8,11;8,14;2,30;20,46;0,92;20,94;3,01;25,11
10.12.2009;4;55,03830;8,43830;6,25;28,50;8,07;9,81;2,26;24,25;0,81;25,62;1,90;9,84
14.12.2009;Ferry Terminal;55,01553;8,43990;5,00;27,39;8,10;11,98;2,57;28,76;0,76;29,62;1,28;5,95
07.01.2010;Ferry Terminal;55,01553;8,43990;-1,30;26,82;8,07;9,80;3,10;39,39;0,87;39,94;1,70;6,96
11.01.2010;Ferry Terminal;55,01553;8,43990;-1,20;27,29;8,08;10,04;2,93;40,25;0,89;41,39;2,26;42,15
18.01.2010;Ferry Terminal;55,01553;8,43990;-1,00;27,73;8,08;11,33;3,08;39,57;0,83;41,92;1,40;11,91
19.01.2010;Ferry Terminal;55,01553;8,43990;;28,38;7,96;10,47;2,67;33,51;0,93;34,35;1,65;9,67
26.01.2010;Ferry Terminal;55,01553;8,43990;-2,00;28,96;7,85;10,31;2,44;33,01;0,92;34,89;1,44;9,46
28.01.2010;Ferry Terminal;55,01553;8,43990;-1,30;29,33;8,04;10,71;2,19;30,88;1,26;31,72;1,84;13,27
05.02.2010;Ferry Terminal;55,01553;8,43990;-2,00;28,57;8,05;12,21;2,00;34,64;1,03;36,00;3,44;24,08
08.02.2010;Ferry Terminal;55,01553;8,43990;-1,50;28,39;8,04;15,48;2,47;37,03;0,95;41,13;1,43;4,85
11.02.2010;Ferry Terminal;55,01553;8,43990;-1,20;28,36;8,00;16,64;2,49;38,53;0,94;44,68;1,84;12,91
15.02.2010;Ferry Terminal;55,01553;8,43990;-1,40;29,00;8,07;13,77;2,09;34,95;0,93;39,11;3,47;22,75
23.02.2010;Ferry Terminal;55,01553;8,43990;-1,00;29,13;8,12;13,89;1,96;33,15;0,81;35,48;3,40;5,07
25.02.2010;Ferry Terminal;55,01553;8,43990;-1,30;28,67;8,12;12,97;1,89;33,05;0,78;34,90;9,08;46,59
01.03.2010;1;55,03000;8,46000;-0,31;28,53;8,11;11,67;1,75;33,28;0,73;34,20;8,14;22,51
04.03.2010;1;55,03000;8,46000;0,25;28,29;8,12;10,83;1,66;34,68;0,72;32,52;9,75;21,14
08.03.2010;1;55,03000;8,46000;-0,12;28,06;8,19;8,91;1,57;36,40;0,59;29,16;13,26;16,42
08.03.2010;4;55,03830;8,43830;-0,02;27,31;8,20;8,65;1,67;37,77;0,47;31,10;13,62;12,26
11.03.2010;1;55,03000;8,46000;0,23;27,00;8,22;6,35;1,58;41,01;0,34;28,82;20,47;16,40
15.03.2010;1;55,03000;8,46000;1,92;26,68;8,35;0,89;1,59;31,05;0,03;2,91;70,24;45,58
18.03.2010;1;55,03000;8,46000;2,20;27,28;8,42;0,77;1,31;26,01;0,03;0,21;80,58;33,27
22.03.2010;1;55,03000;8,46000;3,55;27,24;8,59;0,80;1,04;19,54;0,01;0,10;71,59;21,60
22.03.2010;4;55,03830;8,43830;3,85;27,41;8,57;1,22;1,00;18,22;0,01;0,58;64,34;17,89
25.03.2010;1;55,03000;8,46000;4,06;28,04;8,59;0,88;0,95;17,82;0,01;0,28;36,06;21,40
25.03.2010;4;55,03830;8,43830;4,67;26,82;8,66;1,08;0,91;18,28;0,00;0,21;26,21;11,84
30.03.2010;1;55,03000;8,46000;5,91;27,20;8,46;1,02;0,76;14,21;0,00;0,12;23,82;24,44
06.04.2010;1;55,03000;8,46000;5,91;28,81;8,48;0,89;0,77;17,33;0,01;0,06;28,54;10,00
06.04.2010;4;55,03830;8,43830;6,29;28,06;8,46;1,04;0,61;14,31;0,02;0,20;24,73;7,79
08.04.2010;1;55,03000;8,46000;7,01;28,03;8,49;1,28;0,56;13,42;0,01;0,10;15,58;5,32
08.04.2010;4;55,03830;8,43830;6,94;28,25;8,48;1,45;0,63;13,87;0,00;0,16;10,91;3,26
12.04.2010;1;55,03000;8,46000;8,89;27,68;8,47;1,41;0,24;4,54;0,01;0,14;17,52;13,85
15.04.2010;Ferry Terminal;55,01553;8,43990;9,50;28,10;8,45;2,39;0,39;9,79;0,05;0,82;7,03;6,76
20.04.2010;Ferry Terminal;55,01553;8,43990;9,20;28,06;8,40;1,89;0,25;6,24;0,04;0,62;6,74;3,48
22.04.2010;Ferry Terminal;55,01553;8,43990;8,00;28,36;8,44;1,80;0,32;7,54;0,05;0,49;5,93;3,37
27.04.2010;Ferry Terminal;55,01553;8,43990;10,50;28,33;8,40;1,56;0,18;4,46;0,02;0,97;6,82;4,38
29.04.2010;1;55,03000;8,46000;10,70;28,23;8,40;0,91;0,13;3,14;0,00;0,78;7,95;22,06
03.05.2010;1;55,03000;8,46000;9,30;28,27;8,25;1,19;0,04;0,93;0,03;0,94;8,60;6,08
05.05.2010;1;55,03000;8,46000;10,20;28,35;8,37;1,31;0,12;3,42;0,02;0,21;10,93;7,97
10.05.2010;1;55,03000;8,46000;9,63;28,08;8,28;0,93;0,04;0,33;0,01;0,17;6,51;6,25
12.05.2010;1;55,03000;8,46000;10,38;27,86;8,28;1,15;0,03;0,26;0,02;0,28;7,89;9,42
17.05.2010;1;55,03000;8,46000;10,11;29,06;8,37;0,85;0,06;0,59;0,01;0,15;14,33;10,73
17.05.2010;4;55,03830;8,43830;9,83;29,17;8,33;1,04;0,07;0,74;0,02;0,59;6,46;4,03
20.05.2010;1;55,03000;8,46000;10,86;29,15;8,24;0,83;0,01;0,00;0,01;0,10;15,07;9,00
20.05.2010;4;55,03830;8,43830;10,78;29,01;8,26;0,82;0,02;0,01;0,01;0,21;12,20;8,01
25.05.2010;1;55,03000;8,46000;12,11;29,11;8,26;0,83;0,01;0,02;0,04;0,38;6,68;14,12
27.05.2010;1;55,03000;8,46000;12,31;29,08;8,21;0,82;0,02;0,07;0,05;0,60;5,08;9,36
31.05.2010;1;55,03000;8,46000;12,94;30,03;8,19;1,13;0,01;0,16;0,06;0,38;3,72;5,27
31.05.2010;4;55,03830;8,43830;12,96;30,15;8,17;1,37;0,02;0,14;0,08;0,93;5,73;11,24
03.06.2010;1;55,03000;8,46000;14,50;29,85;8,17;0,94;0,01;0,01;0,07;0,57;3,14;2,32
03.06.2010;4;55,03830;8,43830;14,23;30,05;8,16;1,55;0,02;0,20;0,08;0,71;2,30;2,38
07.06.2010;1;55,03000;8,46000;15,46;30,41;8,18;0,91;0,02;0,18;0,05;0,92;2,57;2,36
07.06.2010;4;55,03830;8,43830;15,56;30,18;8,16;1,37;0,03;0,18;0,08;1,12;2,54;2,18
10.06.2010;1;55,03000;8,46000;17,16;29,66;8,10;2,83;0,02;0,14;0,16;0,00;4,46;9,42
14.06.2010;1;55,03000;8,46000;15,29;30,32;8,15;1,14;0,02;0,22;0,09;1,24;8,49;9,77
17.06.2010;1;55,03000;8,46000;15,23;30,68;8,18;0,85;0,01;0,06;0,08;0,71;2,57;3,41
17.06.2010;4;55,03830;8,43830;14,86;30,34;8,14;1,53;0,02;0,10;0,15;1,43;2,55;3,60
21.06.2010;1;55,03000;8,46000;14,50;30,93;8,07;0,82;0,01;0,04;0,10;0,86;3,70;6,03
21.06.2010;4;55,03830;8,43830;14,49;30,71;8,07;0,99;0,02;0,11;0,12;0,99;3,04;3,99
24.06.2010;1;55,03000;8,46000;16,81;30,53;8,14;1,02;0,01;0,12;0,11;0,72;3,25;6,26
28.06.2010;1;55,03000;8,46000;17,80;31,07;8,05;0,93;0,02;0,10;0,12;0,78;2,51;3,70
01.07.2010;1;55,03000;8,46000;18,63;31,29;8,14;0,48;0,01;0,05;0,15;0,98;2,41;3,01
01.07.2010;4;55,03830;8,43830;18,19;31,35;8,09;1,56;0,02;0,09;0,19;1,65;2,34;1,89
08.07.2010;1;55,03000;8,46000;19,90;31,54;8,13;0,66;0,01;0,09;0,19;0,97;2,86;4,24
08.07.2010;4;55,03830;8,43830;19,90;31,54;8,11;1,22;0,03;0,08;0,29;2,03;3,46;3,96
12.07.2010;1;55,03000;8,46000;21,67;31,30;8,10;1,94;0,05;0,46;0,42;2,67;5,14;18,94
15.07.2010;1;55,03000;8,46000;21,34;31,32;8,01;0,72;0,07;0,30;0,29;3,74;13,92;26,26
15.07.2010;4;55,03830;8,43830;20,90;31,40;7,96;1,19;0,07;0,32;0,34;4,71;14,41;31,43
19.07.2010;1;55,03000;8,46000;19,96;31,67;8,12;1,10;0,03;0,03;0,12;1,10;4,28;4,98
19.07.2010;4;55,03830;8,43830;20,51;31,62;8,10;0,97;0,03;0,11;0,25;1,58;3,87;5,44
22.07.2010;1;55,03000;8,46000;21,05;31,51;8,10;1,08;0,05;0,19;0,23;0,66;5,50;4,11
26.07.2010;1;55,03000;8,46000;20,29;31,51;8,10;0,95;0,03;0,14;0,30;1,26;3,99;4,50
29.07.2010;1;55,03000;8,46000;19,23;31,55;8,10;0,63;0,02;0,22;0,31;1,65;4,87;4,36
29.07.2010;4;55,03830;8,43830;18,36;31,64;8,07;1,54;0,03;0,08;0,43;4,20;3,94;3,51
02.08.2010;1;55,03000;8,46000;18,88;31,65;8,12;0,47;0,01;0,01;0,35;2,43;4,74;1,07
02.08.2010;4;55,03830;8,43830;18,72;31,69;8,08;1,04;0,04;0,09;0,44;3,16;3,72;1,44
05.08.2010;1;55,03000;8,46000;19,15;31,71;8,17;0,47;0,01;0,01;0,24;2,49;2,47;0,20
05.08.2010;4;55,03830;8,43830;18,86;31,58;8,10;0,52;0,02;0,02;0,26;2,65;3,60;1,32
09.08.2010;1;55,03000;8,46000;19,70;31,49;8,16;0,53;0,02;0,02;0,33;2,95;3,47;4,55
11.08.2010;1;55,03000;8,46000;19,57;31,50;8,14;0,49;0,01;0,00;0,31;3,22;3,42;4,40
16.08.2010;1;55,03000;8,46000;19,90;31,37;8,13;0,47;0,01;0,11;0,36;1,88;4,11;2,35
16.08.2010;4;55,03830;8,43830;19,83;31,37;8,11;0,70;0,02;0,15;0,38;2,30;5,36;7,80
19.08.2010;1;55,03000;8,46000;18,99;31,22;8,13;1,29;0,04;0,27;0,40;2,52;4,99;5,18
19.08.2010;4;55,03830;8,43830;18,68;31,18;8,12;1,43;0,04;0,26;0,41;2,50;4,48;3,63
23.08.2010;1;55,03000;8,46000;18,86;30,97;8,14;0,64;0,04;0,23;0,39;1,39;5,87;4,86
26.08.2010;1;55,03000;8,46000;16,95;30,65;8,16;1,21;0,13;0,79;0,46;3,45;12,31;29,08
30.08.2010;1;55,03000;8,46000;16,26;30,49;8,17;0,92;0,13;0,90;0,44;2,04;9,40;12,58
30.08.2010;4;55,03830;8,43830;15,58;30,51;8,16;1,04;0,14;0,81;0,41;2,10;8,97;15,42
02.09.2010;1;55,03000;8,46000;16,05;30,51;8,19;1,10;0,03;0,08;0,34;0,50;7,88;9,19
02.09.2010;4;55,03830;8,43830;15,91;30,50;8,17;0,74;0,05;0,20;0,34;0,75;7,15;7,54
06.09.2010;1;55,03000;8,46000;16,05;30,46;8,23;0,65;0,03;0,06;0,27;0,79;4,22;7,66
09.09.2010;1;55,03000;8,46000;15,09;30,44;8,18;0,93;0,03;0,25;0,27;1,03;7,97;19,12
13.09.2010;1;55,03000;8,46000;15,64;30,64;8,16;1,59;0,09;0,61;0,36;1,60;3,86;3,13
13.09.2010;4;55,03830;8,43830;15,35;30,66;8,14;1,63;0,05;0,41;0,32;1,54;2,48;1,16
16.09.2010;1;55,03000;8,46000;15,20;30,67;8,20;0,65;0,03;0,13;0,33;2,80;6,61;10,30
16.09.2010;4;55,03830;8,43830;14,76;30,55;8,18;1,10;0,05;0,34;0,35;2,26;6,43;11,45
20.09.2010;1;55,03000;8,46000;13,49;30,02;8,04;1,90;0,19;1,39;0,40;2,73;5,83;13,10
23.09.2010;1;55,03000;8,46000;13,82;29,75;8,06;2,70;0,31;2,96;0,44;4,99;7,21;18,80
27.09.2010;1;55,03000;8,46000;13,87;29,45;8,08;3,04;0,34;4,64;0,46;5,83;4,91;10,16
27.09.2010;4;55,03830;8,43830;13,56;29,63;8,08;3,16;0,31;3,45;0,42;4,82;4,71;10,39
29.09.2010;1;55,03000;8,46000;12,14;29,55;8,11;3,35;0,44;4,29;0,44;4,73;4,17;12,04
29.09.2010;4;55,03830;8,43830;11,64;29,36;8,04;5,25;0,40;4,86;0,43;6,08;4,01;23,94
04.10.2010;1;55,03000;8,46000;12,47;29,81;8,18;1,86;0,23;2,83;0,24;2,75;7,65;9,64
04.10.2010;4;55,03830;8,43830;12,12;29,25;8,11;5,59;0,45;5,44;0,31;5,51;7,39;23,28
06.10.2010;1;55,03000;8,46000;12,84;28,90;8,08;6,32;0,53;6,72;0,29;5,49;7,12;17,36
11.10.2010;1;55,03000;8,46000;12,70;29,45;8,20;2,31;0,31;3,79;0,22;3,02;7,39;6,20
11.10.2010;4;55,03830;8,43830;11,94;29,46;8,16;2,92;0,36;4,09;0,23;3,31;4,99;4,64
14.10.2010;1;55,03000;8,46000;12,42;29,78;8,29;0,37;0,04;0,61;0,07;1,41;12,52;2,99
14.10.2010;4;55,03830;8,43830;12,30;29,77;8,27;0,40;0,05;0,51;0,07;1,52;11,92;2,96
18.10.2010;1;55,03000;8,46000;10,67;29,19;8,25;2,51;0,29;3,28;0,16;2,96;12,64;13,37
20.10.2010;1;55,03000;8,46000;9,71;29,04;8,24;3,28;0,31;3,41;0,17;2,49;11,22;10,77
25.10.2010;1;55,03000;8,46000;8,63;28,67;8,21;4,09;0,30;4,82;0,29;5,88;6,46;13,71
25.10.2010;4;55,03830;8,43830;6,30;28,80;8,11;5,12;0,23;2,51;0,20;5,88;13,35;57,88
28.10.2010;1;55,03000;8,46000;8,60;28,60;8,15;4,71;0,31;5,71;0,32;6,75;4,99;11,55
28.10.2010;4;55,03830;8,43830;9,16;29,36;8,15;3,97;0,24;4,46;0,35;5,23;5,40;9,76
01.11.2010;1;55,03000;8,46000;9,34;28,86;8,14;6,64;0,46;10,13;0,47;10,45;4,13;5,26
01.11.2010;4;55,03830;8,43830;9,03;27,94;8,11;7,09;0,53;11,95;0,47;13,80;2,86;4,01
04.11.2010;1;55,03000;8,46000;9,37;28,08;8,14;8,24;0,65;14,26;0,28;15,44;5,56;12,03
04.11.2010;4;55,03830;8,43830;9,42;28,77;8,11;8,61;0,60;12,26;0,58;12,74;3,27;7,28
08.11.2010;1;55,03000;8,46000;8,19;27,70;8,12;9,24;0,74;14,81;0,52;14,41;4,72;8,47
11.11.2010;1;55,03000;8,46000;7,47;28,28;8,17;8,50;0,94;15,87;0,59;15,11;4,23;0,39
11.11.2010;4;55,03830;8,43830;6,71;27,79;8,13;10,27;0,99;16,16;0,59;15,93;1,91;1,47
15.11.2010;1;55,03000;8,46000;7,77;28,55;8,16;9,37;1,19;17,87;0,78;15,96;4,20;4,11
15.11.2010;4;55,03830;8,43830;7,41;28,13;8,13;9,27;1,12;19,15;0,64;17,63;5,40;16,02
18.11.2010;1;55,03000;8,46000;6,35;26,93;8,14;10,36;1,28;22,42;0,62;24,29;4,87;19,62
22.11.2010;1;55,03000;8,46000;5,10;26,67;8,13;12,15;1,40;22,67;0,54;23,59;4,94;20,83
25.11.2010;1;55,03000;8,46000;3,99;26,89;8,17;10,95;1,36;23,91;0,63;24,13;3,99;10,97
29.11.2010;1;55,03000;8,46000;2,18;27,19;8,25;10,20;1,26;23,45;0,56;22,96;4,47;14,10
29.11.2010;4;55,03830;8,43830;1,86;26,97;8,22;10,58;1,31;24,38;0,59;24,75;4,33;14,62
01.12.2010;Ferry Terminal;55,01553;8,43990;0,88;25,22;;13,46;1,71;32,85;0,68;38,87;4,47;20,94
06.12.2010;Ferry Terminal;55,01553;8,43990;1,07;26,48;8,24;12,02;1,47;29,13;0,57;31,49;5,45;23,49
08.12.2010;Ferry Terminal;55,01553;8,43990;1,05;27,08;8,08;11,63;1,29;25,85;0,59;26,84;4,32;10,39
13.12.2010;Ferry Terminal;55,01553;8,43990;0,40;26,75;8,18;13,11;1,36;27,73;0,73;29,71;3,37;9,05
15.12.2010;Ferry Terminal;55,01553;8,43990;-0,90;26,45;8,23;13,21;1,42;28,54;0,72;31,98;3,54;5,20
19.12.2010;1;55,03000;8,46000;-1,30;27,24;8,22;10,98;1,24;26,66;0,55;28,70;4,38;9,94
03.01.2011;Ferry Terminal;55,01553;8,43990;-0,90;28,77;8,09;13,80;1,49;28,80;0,60;33,43;2,94;6,35
06.01.2011;Ferry Terminal;55,01553;8,43990;-0,90;28,79;8,06;13,28;1,47;27,43;0,54;30,57;3,08;4,62
13.01.2011;Ferry Terminal;55,01553;8,43990;-0,20;28,20;8,07;13,72;1,63;27,86;0,58;31,69;3,14;7,79
17.01.2011;1;55,03000;8,46000;0,90;27,60;8,07;12,00;1,72;27,17;0,59;31,58;4,43;19,75
17.01.2011;4;55,03830;8,43830;0,90;28,23;8,08;11,29;1,79;26,87;0,60;26,51;5,95;34,94
20.01.2011;1;55,03000;8,46000;1,00;26,92;8,10;14,98;1,79;49,52;0,53;34,05;5,03;17,06
24.01.2011;1;55,03000;8,46000;0,70;27,02;8,12;13,89;1,75;31,42;0,60;34,36;3,97;11,07
24.01.2011;4;55,03830;8,43830;1,20;26,58;8,10;13,08;1,80;30,70;0,67;31,71;3,48;9,46
27.01.2011;1;55,03000;8,46000;0,10;26,46;8,12;13,75;1,72;32,95;0,69;34,29;4,50;9,83
27.01.2011;4;55,03830;8,43830;0,10;26,04;8,05;14,69;1,79;30,17;0,64;37,23;4,12;8,33
31.01.2011;1;55,03000;8,46000;-0,70;25,80;8,13;15,02;1,89;35,19;0,59;38,93;5,67;7,85
03.02.2011;1;55,03000;8,46000;1,10;26,49;8,04;12,36;1,82;33,35;0,55;33,23;8,09;21,99
07.02.2011;1;55,03000;8,46000;3,30;26,36;8,14;12,52;1,82;38,67;0,67;36,55;7,85;31,20
07.02.2011;4;55,03830;8,43830;3,00;26,42;8,12;12,36;1,84;39,07;0,64;35,09;9,13;42,17
10.02.2011;1;55,03000;8,46000;3,00;26,07;8,05;12,86;1,95;41,65;0,68;38,03;6,12;19,52
10.02.2011;4;55,03830;8,43830;2,80;26,16;8,03;12,92;1,89;43,43;0,64;38,07;7,68;52,70
17.02.2011;1;55,03000;8,46000;0,50;25,75;8,14;13,58;2,10;36,63;0,55;39,81;8,19;64,80
21.02.2011;1;55,03000;8,46000;-0,30;25,78;8,13;12,81;1,93;50,28;0,62;42,23;7,55;40,42
25.02.2011;Ferry Terminal;55,01553;8,43990;-1,20;25,89;8,17;13,89;1,93;50,30;0,65;42,79;5,07;18,46
03.03.2011;Ferry Terminal;55,01553;8,43990;-0,80;25,60;8,15;13,51;1,94;50,19;0,60;43,19;6,18;21,42
08.03.2011;1;55,03000;8,46000;1,17;25,96;8,13;10,84;1,87;50,36;0,54;40,78;8,88;25,48
10.03.2011;1;55,03000;8,46000;1,10;26,77;8,15;9,59;1,74;50,32;0,54;34,85;9,78;35,95
10.03.2011;4;55,03830;8,43830;1,43;27,56;8,12;9,73;1,66;46,90;0,76;31,23;9,17;44,32
14.03.2011;Ferry Terminal;55,01553;8,43990;3,80;26,35;8,11;7,68;1,89;50,11;0,43;34,01;10,43;12,22
17.03.2011;Ferry Terminal;55,01553;8,43990;3,10;26,14;8,19;5,43;1,97;49,88;0,28;29,60;11,94;24,15
21.03.2011;Ferry Terminal;55,01553;8,43990;4,30;26,40;8,25;2,40;1,78;44,18;0,14;19,64;18,52;31,00
24.03.2011;1;55,03000;8,46000;5,01;27,00;8,19;2,78;1,78;47,33;0,22;22,24;14,02;15,80
24.03.2011;4;55,03830;8,43830;4,38;27,14;8,11;2,56;1,70;44,44;0,22;21,63;12,43;17,07
28.03.2011;1;55,03000;8,46000;4,54;27,14;8,28;0,33;1,50;43,50;0,03;10,74;28,33;27,96
28.03.2011;4;55,03830;8,43830;4,61;26,80;8,25;0,49;1,56;44,91;0,05;13,96;18,47;16,17
31.03.2011;1;55,03000;8,46000;5,73;26,60;8,30;1,15;1,39;34,61;0,05;1,52;24,18;18,96
04.04.2011;1;55,03000;8,46000;6,66;26,77;8,38;1,35;1,16;34,56;0,02;2,91;22,45;18,49
07.04.2011;1;55,03000;8,46000;7,09;27,18;8,35;0,65;0,98;32,39;0,01;1,30;13,95;11,99
07.04.2011;4;55,03830;8,43830;6,84;27,54;8,31;0,85;1,04;32,07;0,01;3,78;14,03;11,99
11.04.2011;1;55,03000;8,46000;7,95;27,02;8,32;0,45;0,70;27,80;0,01;0,83;11,57;10,07
