Sample label;Latitude (start of trawl);Longitude (start of trawl);Latitude 2 (end of trawl);Longitude 2 (end of trawl);Bathy depth [m] (start of trawl);Bathy depth [m] (end of trawl);Date/Time (start of trawl);Date/Time (end of trawl);Habitat;Mass [g] (total);Mass [g] (subsample);C. harengus TL [mm];C. harengus [#];Sex;Sal (PSU);Temp [Â°C] (at surface);Comment;# number before extrapolation
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;1,1;2;2008-04-07T09:20;2008-04-07T09:35;Benthic;;;90;1;;;6,8;;
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;1,1;2;2008-04-07T09:20;2008-04-07T09:35;Benthic;;;95;2;;;6,8;;
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;1,1;2;2008-04-07T09:20;2008-04-07T09:35;Benthic;;;100;3;;;6,8;;
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;1,1;2;2008-04-07T09:20;2008-04-07T09:35;Benthic;;;105;3;;;6,8;;
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;1,1;2;2008-04-07T09:20;2008-04-07T09:35;Benthic;;;110;5;;;6,8;;
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;1,1;2;2008-04-07T09:20;2008-04-07T09:35;Benthic;;;120;2;;;6,8;;
Sylt-1 trawl 3;55,05585;8,439483;55,047833;8,463517;13,6;12,4;2008-04-07T09:51;2008-04-07T10:06;Pelagic;;;80;1;;;6,7;;
Sylt-1 trawl 3;55,05585;8,439483;55,047833;8,463517;13,6;12,4;2008-04-07T09:51;2008-04-07T10:06;Pelagic;;;100;1;;;6,7;;
Sylt-1 trawl 3;55,05585;8,439483;55,047833;8,463517;13,6;12,4;2008-04-07T09:51;2008-04-07T10:06;Pelagic;400;;250;1;;;6,7;;
Sylt-1 trawl 3;55,05585;8,439483;55,047833;8,463517;13,6;12,4;2008-04-07T09:51;2008-04-07T10:06;Pelagic;400;;260;1;;;6,7;;
Sylt-1 trawl 3;55,05585;8,439483;55,047833;8,463517;13,6;12,4;2008-04-07T09:51;2008-04-07T10:06;Pelagic;400;;280;1;;;6,7;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;70;2;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;75;4;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;80;11;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;85;15;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;90;21;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;95;24;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;100;22;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;105;12;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;110;4;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;115;1;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;120;1;;;7,1;;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;10,2;8,9;2008-04-07T10:01;2008-04-07T11:16;Benthic;;;125;1;;;7,1;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,8;;2008-04-07T10:27;2008-04-07T10:42;Benthic;;;90;1;;;6,9;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,8;;2008-04-07T10:27;2008-04-07T10:42;Benthic;;;95;3;;;6,9;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,8;;2008-04-07T10:27;2008-04-07T10:42;Benthic;;;100;11;;;6,9;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,8;;2008-04-07T10:27;2008-04-07T10:42;Benthic;;;105;8;;;6,9;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,8;;2008-04-07T10:27;2008-04-07T10:42;Benthic;;;110;4;;;6,9;;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;9,8;;2008-04-07T10:27;2008-04-07T10:42;Benthic;;;115;1;;;6,9;;
Sylt-2 trawl 3;55,030667;8,4644;55,01715;8,449767;10;11,4;2008-04-07T11:41;2008-04-07T11:56;Pelagic;;;90;2;;;7,1;;
Sylt-2 trawl 3;55,030667;8,4644;55,01715;8,449767;10;11,4;2008-04-07T11:41;2008-04-07T11:56;Pelagic;;;100;1;;;7,1;;
Sylt-2 trawl 3;55,030667;8,4644;55,01715;8,449767;10;11,4;2008-04-07T11:41;2008-04-07T11:56;Pelagic;;;105;1;;;7,1;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;75;1;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;80;4;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;85;4;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;90;4;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;95;3;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;100;15;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;105;13;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;110;29;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;115;11;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;120;18;;;7,2;;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;4,6;3,1;2008-04-07T12:20;2008-04-07T12:35;Benthic;;;125;2;;;7,2;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;12,4;12,6;2008-04-07T12:46;2008-04-07T13:01;Pelagic;;;80;2;;;7,2;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;12,4;12,6;2008-04-07T12:46;2008-04-07T13:01;Pelagic;;;85;2;;;7,2;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;12,4;12,6;2008-04-07T12:46;2008-04-07T13:01;Pelagic;;;90;3;;;7,2;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;12,4;12,6;2008-04-07T12:46;2008-04-07T13:01;Pelagic;;;95;2;;;7,2;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;12,4;12,6;2008-04-07T12:46;2008-04-07T13:01;Pelagic;;;100;3;;;7,2;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;12,4;12,6;2008-04-07T12:46;2008-04-07T13:01;Pelagic;;;105;3;;;7,2;;
Sylt-4 trawl 3;55,000833;8,4315;54,9925;8,4365;12,4;12,6;2008-04-07T12:46;2008-04-07T13:01;Pelagic;;;110;4;;;7,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;8;13,4;2008-04-07T13:29;2008-04-07T13:44;Benthic;;;95;1;;;7,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;8;13,4;2008-04-07T13:29;2008-04-07T13:44;Benthic;;;100;1;;;7,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;8;13,4;2008-04-07T13:29;2008-04-07T13:44;Benthic;;;105;1;;;7,2;;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;8;13,4;2008-04-07T13:29;2008-04-07T13:44;Benthic;;;110;3;;;7,2;;
Sylt-6 trawl 3;54,932333;8,395167;54,940667;8,405833;6,7;5,9;2008-04-09T11:35;2008-04-09T11:50;Benthic;;;70;1;;;8,1;;
Sylt-6 trawl 3;54,932333;8,395167;54,940667;8,405833;6,7;5,9;2008-04-09T11:35;2008-04-09T11:50;Benthic;;;80;1;;;8,1;;
Sylt-6 trawl 3;54,932333;8,395167;54,940667;8,405833;6,7;5,9;2008-04-09T11:35;2008-04-09T11:50;Benthic;;;90;1;;;8,1;;
Sylt-6 trawl 3;54,932333;8,395167;54,940667;8,405833;6,7;5,9;2008-04-09T11:35;2008-04-09T11:50;Benthic;;;110;1;;;8,1;;
Sylt-6 trawl 3;54,932333;8,395167;54,940667;8,405833;6,7;5,9;2008-04-09T11:35;2008-04-09T11:50;Benthic;;;160;1;;;8,1;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;45;17;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;50;75;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;55;103;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;60;124;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;65;131;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;70;148;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;75;51;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;80;11;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;85;2;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;95;1;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;100;1;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;110;2;;;15;;
Sylt-2 trawl 4;55,036;8,463283;55,0316;8,46875;9,7;6,1;2008-05-20T09:37;2008-05-20T09:52;Benthic;1165;;130;1;;;15;;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;10;13,6;2008-05-20T11:03;2008-05-20T11:18;Benthic;80;;40;1;;;15,1;important jellyfish: 75 % Pleurobrachia, 25 % Mnemiopsis;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;10;13,6;2008-05-20T11:03;2008-05-20T11:18;Benthic;80;;45;7;;;15,1;important jellyfish: 75 % Pleurobrachia, 25 % Mnemiopsis;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;10;13,6;2008-05-20T11:03;2008-05-20T11:18;Benthic;80;;50;36;;;15,1;important jellyfish: 75 % Pleurobrachia, 25 % Mnemiopsis;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;10;13,6;2008-05-20T11:03;2008-05-20T11:18;Benthic;80;;55;8;;;15,1;important jellyfish: 75 % Pleurobrachia, 25 % Mnemiopsis;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;10;13,6;2008-05-20T11:03;2008-05-20T11:18;Benthic;80;;60;6;;;15,1;important jellyfish: 75 % Pleurobrachia, 25 % Mnemiopsis;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;10;13,6;2008-05-20T11:03;2008-05-20T11:18;Benthic;80;;65;4;;;15,1;important jellyfish: 75 % Pleurobrachia, 25 % Mnemiopsis;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;10;13,6;2008-05-20T11:03;2008-05-20T11:18;Benthic;80;;70;5;;;15,1;important jellyfish: 75 % Pleurobrachia, 25 % Mnemiopsis;
Sylt-1 trawl 4;55,05555;8,438433;55,0512;8,4534;10;13,6;2008-05-20T11:03;2008-05-20T11:18;Benthic;80;;75;4;;;15,1;important jellyfish: 75 % Pleurobrachia, 25 % Mnemiopsis;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;10,7;10,3;2008-05-20T11:33;2008-05-20T11:48;Pelagic;205;;40;1;;;15;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;10,7;10,3;2008-05-20T11:33;2008-05-20T11:48;Pelagic;205;;45;30;;;15;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;10,7;10,3;2008-05-20T11:33;2008-05-20T11:48;Pelagic;205;;50;91;;;15;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;10,7;10,3;2008-05-20T11:33;2008-05-20T11:48;Pelagic;205;;55;34;;;15;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;10,7;10,3;2008-05-20T11:33;2008-05-20T11:48;Pelagic;205;;60;11;;;15;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;10,7;10,3;2008-05-20T11:33;2008-05-20T11:48;Pelagic;205;;65;6;;;15;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;10,7;10,3;2008-05-20T11:33;2008-05-20T11:48;Pelagic;205;;70;6;;;15;;
Sylt-2 trawl 4;55,030667;8,4644;55,01715;8,449767;10,7;10,3;2008-05-20T11:33;2008-05-20T11:48;Pelagic;205;;75;2;;;15;;
Sylt-4 trawl 4;54,9865;8,439667;54,997167;8,43;7,8;11,9;2008-05-20T12:08;2008-05-20T12:23;Benthic;188;;45;10;;;14,9;;
Sylt-4 trawl 4;54,9865;8,439667;54,997167;8,43;7,8;11,9;2008-05-20T12:08;2008-05-20T12:23;Benthic;188;;50;27;;;14,9;;
Sylt-4 trawl 4;54,9865;8,439667;54,997167;8,43;7,8;11,9;2008-05-20T12:08;2008-05-20T12:23;Benthic;188;;55;20;;;14,9;;
Sylt-4 trawl 4;54,9865;8,439667;54,997167;8,43;7,8;11,9;2008-05-20T12:08;2008-05-20T12:23;Benthic;188;;60;10;;;14,9;;
Sylt-4 trawl 4;54,9865;8,439667;54,997167;8,43;7,8;11,9;2008-05-20T12:08;2008-05-20T12:23;Benthic;188;;65;16;;;14,9;;
Sylt-4 trawl 4;54,9865;8,439667;54,997167;8,43;7,8;11,9;2008-05-20T12:08;2008-05-20T12:23;Benthic;188;;70;19;;;14,9;;
