Sample label;Latitude (start of trawl);Longitude (start of trawl);Latitude 2 (end of trawl);Longitude 2 (end of trawl);Bathy depth [m] (start of trawl);Bathy depth [m] (end of trawl);Date/Time (start of trawl);Date/Time (end of trawl);Habitat;Mass [g] (total);Mass [g] (subsample);S. sprattus TL [mm];S. sprattus [#];Sal (PSU);Temp [Â°C] (at surface);Comment
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;8,8;9,4;2009-02-17T10:51;2009-02-17T11:06;Pelagic;;;75;4;29;1,3;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;8,8;9,4;2009-02-17T10:51;2009-02-17T11:06;Pelagic;;;80;5;29;1,3;
Sylt-1 trawl 2;55,05685;8,43225;55,05415;8,444933;13,2;13,6;2009-02-17T12:10;2009-02-17T12:25;Pelagic;;;60;6;28,4;1,2;
Sylt-1 trawl 2;55,05685;8,43225;55,05415;8,444933;13,2;13,6;2009-02-17T12:10;2009-02-17T12:25;Pelagic;;;65;6;28,4;1,2;
Sylt-1 trawl 2;55,05685;8,43225;55,05415;8,444933;13,2;13,6;2009-02-17T12:10;2009-02-17T12:25;Pelagic;;;70;6;28,4;1,2;
Sylt-1 trawl 2;55,05685;8,43225;55,05415;8,444933;13,2;13,6;2009-02-17T12:10;2009-02-17T12:25;Pelagic;;;75;1;28,4;1,2;
Sylt-1 trawl 2;55,05685;8,43225;55,05415;8,444933;13,2;13,6;2009-02-17T12:10;2009-02-17T12:25;Pelagic;;;80;1;28,4;1,2;
Sylt-1 trawl 2;55,05685;8,43225;55,05415;8,444933;13,2;13,6;2009-02-17T12:10;2009-02-17T12:25;Pelagic;;;90;1;28,4;1,2;
Sylt-1 trawl 2;55,05685;8,43225;55,05415;8,444933;13,2;13,6;2009-02-17T12:10;2009-02-17T12:25;Pelagic;;;100;1;28,4;1,2;
Sylt-2 trawl 2;55,019283;8,4554;55,0319;8,468083;10;6,4;2009-02-17T12:51;2009-02-17T13:06;Pelagic;;;65;1;27,6;0,9;
Sylt-2 trawl 2;55,019283;8,4554;55,0319;8,468083;10;6,4;2009-02-17T12:51;2009-02-17T13:06;Pelagic;;;70;2;27,6;0,9;
Sylt-2 trawl 2;55,036;8,463283;55,0316;8,46875;10,7;10,7;2009-02-17T13:26;2009-02-17T13:41;Benthic;;;55;1;27,6;0,9;
Sylt-2 trawl 2;55,036;8,463283;55,0316;8,46875;10,7;10,7;2009-02-17T13:26;2009-02-17T13:41;Benthic;;;60;4;27,6;0,9;
Sylt-2 trawl 2;55,036;8,463283;55,0316;8,46875;10,7;10,7;2009-02-17T13:26;2009-02-17T13:41;Benthic;;;65;6;27,6;0,9;
Sylt-2 trawl 2;55,036;8,463283;55,0316;8,46875;10,7;10,7;2009-02-17T13:26;2009-02-17T13:41;Benthic;;;70;12;27,6;0,9;
Sylt-2 trawl 2;55,036;8,463283;55,0316;8,46875;10,7;10,7;2009-02-17T13:26;2009-02-17T13:41;Benthic;;;80;1;27,6;0,9;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;5,7;4,7;2009-02-17T14:12;2009-02-17T14:27;Benthic;;;60;1;26,2;1,1;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;5,7;4,7;2009-02-17T14:12;2009-02-17T14:27;Benthic;;;65;4;26,2;1,1;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;5,7;4,7;2009-02-17T14:12;2009-02-17T14:27;Benthic;;;70;8;26,2;1,1;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;5,7;4,7;2009-02-17T14:12;2009-02-17T14:27;Benthic;;;75;3;26,2;1,1;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;5,7;4,7;2009-02-17T14:12;2009-02-17T14:27;Benthic;;;85;1;26,2;1,1;
Sylt-9 trawl 1;54,997217;8,4948;54,988417;8,510483;5,7;4,7;2009-02-17T14:12;2009-02-17T14:27;Benthic;;;125;1;26,2;1,1;
Sylt-9 trawl 1;54,988667;8,511167;54,990333;8,503333;6,6;5,3;2009-02-17T14:34;2009-02-17T14:49;Pelagic;;;70;1;26,2;1,1;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;5,2;2,7;2009-02-18T08:18;2009-02-18T08:33;Benthic;;;55;4;28;0,9;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;5,2;2,7;2009-02-18T08:18;2009-02-18T08:33;Benthic;;;60;24;28;0,9;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;5,2;2,7;2009-02-18T08:18;2009-02-18T08:33;Benthic;;;65;26;28;0,9;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;5,2;2,7;2009-02-18T08:18;2009-02-18T08:33;Benthic;;;70;12;28;0,9;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;5,2;2,7;2009-02-18T08:18;2009-02-18T08:33;Benthic;;;75;4;28;0,9;
Sylt-5 trawl 2;54,998667;8,427833;54,9925;8,426;5,2;2,7;2009-02-18T08:18;2009-02-18T08:33;Benthic;;;80;1;28;0,9;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;13;2009-02-18T08:40;2009-02-18T08:59;Pelagic;;;55;1;28;0,9;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;13;2009-02-18T08:40;2009-02-18T08:59;Pelagic;;;60;18;28;0,9;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;13;2009-02-18T08:40;2009-02-18T08:59;Pelagic;;;65;6;28;0,9;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;13;2009-02-18T08:40;2009-02-18T08:59;Pelagic;;;70;2;28;0,9;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;13;2009-02-18T08:40;2009-02-18T08:59;Pelagic;;;75;2;28;0,9;
Sylt-4 trawl 2;55,000833;8,4315;54,9925;8,4365;11,6;13;2009-02-18T08:40;2009-02-18T08:59;Pelagic;;;80;1;28;0,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,9;2,7;2009-02-18T09:35;2009-02-18T09:50;Benthic;;;50;1;27,1;0,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,9;2,7;2009-02-18T09:35;2009-02-18T09:50;Benthic;;;55;3;27,1;0,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,9;2,7;2009-02-18T09:35;2009-02-18T09:50;Benthic;;;60;4;27,1;0,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,9;2,7;2009-02-18T09:35;2009-02-18T09:50;Benthic;;;65;2;27,1;0,9;
Sylt-7 trawl 2;54,940833;8,399833;54,948167;8,416333;2,9;2,7;2009-02-18T09:35;2009-02-18T09:50;Benthic;;;70;1;27,1;0,9;
Sylt-6 trawl 2;54,931667;8,394833;54,944;8,4145;6,1;6,8;2009-02-18T10:05;2009-02-18T10:20;Pelagic;;;70;1;27;0,8;probably remainder Sylt-7  trawl 2 (benthic)
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;60;3;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;65;5;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;70;5;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;75;2;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;85;1;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;95;1;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;100;1;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;105;1;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;110;3;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;115;2;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;120;2;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;125;1;27;0,8;
Sylt-6 trawl 2;54,932333;8,395167;54,940667;8,405833;8;6,2;2009-02-18T10:36;2009-02-18T10:51;Benthic;;;130;1;27;0,8;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;11,9;10,8;2009-02-18T11:28;2009-02-18T11:43;Benthic;165;24;55;1;27,5;0,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;11,9;10,8;2009-02-18T11:28;2009-02-18T11:43;Benthic;165;24;60;4;27,5;0,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;11,9;10,8;2009-02-18T11:28;2009-02-18T11:43;Benthic;165;24;65;7;27,5;0,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;11,9;10,8;2009-02-18T11:28;2009-02-18T11:43;Benthic;165;24;70;1;27,5;0,9;
Sylt-4 trawl 2;54,9865;8,439667;54,997167;8,43;11,9;10,8;2009-02-18T11:28;2009-02-18T11:43;Benthic;165;24;75;2;27,5;0,9;
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;3;4,8;2009-03-17T08:13;2009-03-17T08:27;Benthic;;;60;1;28,1;5;
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;3;4,8;2009-03-17T08:13;2009-03-17T08:27;Benthic;;;65;2;28,1;5;
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;3;4,8;2009-03-17T08:13;2009-03-17T08:27;Benthic;;;70;2;28,1;5;
Sylt-3 trawl 3;55,028;8,450167;55,037667;8,457;3;4,8;2009-03-17T08:13;2009-03-17T08:27;Benthic;;;75;1;28,1;5;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;14,8;9,5;2009-03-17T08:45;2009-03-17T09:00;Benthic;;;60;8;29,2;4,8;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;14,8;9,5;2009-03-17T08:45;2009-03-17T09:00;Benthic;;;65;11;29,2;4,8;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;14,8;9,5;2009-03-17T08:45;2009-03-17T09:00;Benthic;;;70;6;29,2;4,8;
Sylt-1 trawl 3;55,05555;8,438433;55,0512;8,4534;14,8;9,5;2009-03-17T08:45;2009-03-17T09:00;Benthic;;;80;2;29,2;4,8;
Sylt-1 trawl 3;55,05685;8,43225;55,05415;8,444933;13,5;13;2009-03-17T09:18;2009-03-17T09:33;Pelagic;;;60;1;29,2;4,8;
Sylt-1 trawl 3;55,05685;8,43225;55,05415;8,444933;13,5;13;2009-03-17T09:18;2009-03-17T09:33;Pelagic;;;65;1;29,2;4,8;
Sylt-1 trawl 3;55,05685;8,43225;55,05415;8,444933;13,5;13;2009-03-17T09:18;2009-03-17T09:33;Pelagic;;;75;1;29,2;4,8;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;8,8;8,3;2009-03-17T09:58;2009-03-17T10:13;Benthic;933;215;45;1;28,1;5,1;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;8,8;8,3;2009-03-17T09:58;2009-03-17T10:13;Benthic;933;215;55;2;28,1;5,1;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;8,8;8,3;2009-03-17T09:58;2009-03-17T10:13;Benthic;933;215;60;28;28,1;5,1;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;8,8;8,3;2009-03-17T09:58;2009-03-17T10:13;Benthic;933;215;65;42;28,1;5,1;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;8,8;8,3;2009-03-17T09:58;2009-03-17T10:13;Benthic;933;215;70;32;28,1;5,1;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;8,8;8,3;2009-03-17T09:58;2009-03-17T10:13;Benthic;933;215;75;5;28,1;5,1;
Sylt-2 trawl 3;55,036;8,463283;55,0316;8,46875;8,8;8,3;2009-03-17T09:58;2009-03-17T10:13;Benthic;933;215;80;1;28,1;5,1;
Sylt-2 trawl 3;55,019283;8,4554;55,0319;8,468083;10,7;10,2;2009-03-17T10:37;2009-03-17T10:52;Pelagic;;;60;4;28,1;5,1;probably remainder  Sylt-2 trawl 3 (benthic)
Sylt-2 trawl 3;55,019283;8,4554;55,0319;8,468083;10,7;10,2;2009-03-17T10:37;2009-03-17T10:52;Pelagic;;;65;6;28,1;5,1;probably remainder  Sylt-2 trawl 3 (benthic)
Sylt-2 trawl 3;55,019283;8,4554;55,0319;8,468083;10,7;10,2;2009-03-17T10:37;2009-03-17T10:52;Pelagic;;;70;4;28,1;5,1;probably remainder  Sylt-2 trawl 3 (benthic)
Sylt-2 trawl 3;55,019283;8,4554;55,0319;8,468083;10,7;10,2;2009-03-17T10:37;2009-03-17T10:52;Pelagic;;;75;1;28,1;5,1;probably remainder  Sylt-2 trawl 3 (benthic)
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,2;8,4;2009-03-17T12:12;2009-03-17T12:27;Benthic;767;181;55;1;27,5;5,7;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,2;8,4;2009-03-17T12:12;2009-03-17T12:27;Benthic;767;181;60;6;27,5;5,7;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,2;8,4;2009-03-17T12:12;2009-03-17T12:27;Benthic;767;181;65;19;27,5;5,7;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,2;8,4;2009-03-17T12:12;2009-03-17T12:27;Benthic;767;181;70;23;27,5;5,7;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,2;8,4;2009-03-17T12:12;2009-03-17T12:27;Benthic;767;181;75;12;27,5;5,7;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,2;8,4;2009-03-17T12:12;2009-03-17T12:27;Benthic;767;181;80;4;27,5;5,7;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,2;8,4;2009-03-17T12:12;2009-03-17T12:27;Benthic;767;181;85;4;27,5;5,7;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,2;8,4;2009-03-17T12:12;2009-03-17T12:27;Benthic;767;181;105;1;27,5;5,7;
Sylt-4 trawl 3;54,9865;8,439667;54,997167;8,43;11,2;8,4;2009-03-17T12:12;2009-03-17T12:27;Benthic;767;181;115;1;27,5;5,7;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;2,8;1,9;2009-03-18T08:58;2009-03-18T09:13;Benthic;;;55;2;27,5;5,3;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;2,8;1,9;2009-03-18T08:58;2009-03-18T09:13;Benthic;;;60;22;27,5;5,3;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;2,8;1,9;2009-03-18T08:58;2009-03-18T09:13;Benthic;;;65;25;27,5;5,3;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;2,8;1,9;2009-03-18T08:58;2009-03-18T09:13;Benthic;;;70;23;27,5;5,3;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;2,8;1,9;2009-03-18T08:58;2009-03-18T09:13;Benthic;;;75;5;27,5;5,3;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;2,8;1,9;2009-03-18T08:58;2009-03-18T09:13;Benthic;;;80;5;27,5;5,3;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;2,8;1,9;2009-03-18T08:58;2009-03-18T09:13;Benthic;;;95;1;27,5;5,3;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;2,8;1,9;2009-03-18T08:58;2009-03-18T09:13;Benthic;;;100;1;27,5;5,3;
Sylt-5 trawl 3;54,998667;8,427833;54,9925;8,426;2,8;1,9;2009-03-18T08:58;2009-03-18T09:13;Benthic;;;105;2;27,5;5,3;
